wrk debian/4.1.0-3build1 [epoll] Copyright (C) 2012 Will Glozer
Running 10m test @ http://172.18.0.4:32329
40 1728400757636.0286 1728400757933.3975 297.368896484375 300.3974609375
700 1728400752734.8967 1728400758334.6917 5599.794921875 5602.691650390625
1 1728400758340.455 1728400758430.186 89.73095703125 92.18603515625
500 1728400740547.3774 1728400758437.963 17890.58544921875 17893.962890625
250 1728400757743.6953 1728400759734.3296 1990.63427734375 1993.32958984375
150 1728400758444.0532 1728400760238.155 1794.101806640625 1797.155029296875
350 1728400748945.4417 1728400760235.4136 11289.971923828125 11300.41357421875
500 1728400758435.1013 1728400763435.5454 5000.444091796875 5003.54541015625
5 1728400763441.5396 1728400763535.9124 94.372802734375 97.912353515625
350 1728400760245.3662 1728400763630.7456 3385.37939453125 3389.74560546875
25 1728400763636.5098 1728400763840.282 203.772216796875 206.281982421875
25 1728400763845.2708 1728400764139.295 294.024169921875 297.294921875
700 1728400759739.3728 1728400766342.2134 6602.840576171875 6606.21337890625
2000 1728400748842.6953 1728400766431.846 17589.150634765625 17593.845947265625
200 1728400763542.4175 1728400768444.5596 4902.14208984375 4906.5595703125
1000 1728400740178.0376 1728400769136.6917 28958.654052734375 28994.691650390625
15 1728400769143.541 1728400769332.9077 189.36669921875 192.90771484375
100 1728400768449.3918 1728400769333.8625 884.470703125 886.862548828125
1000 1728400740158.4631 1728400769339.9922 29181.529052734375 29201.9921875
3 1728400769339.9783 1728400769628.0002 288.02197265625 292.000244140625
5 1728400769337.6208 1728400769631.1597 293.538818359375 296.15966796875
5 1728400769635.7664 1728400769737.562 101.795654296875 104.56201171875
3 1728400769742.2935 1728400769834.9495 92.656005859375 95.949462890625
3 1728400769840.2954 1728400769933.0781 92.78271484375 96.078125
2 1728400769939.2896 1728400770034.1824 94.892822265625 98.182373046875
150 1728400769633.3923 1728400771027.9954 1394.60302734375 1396.995361328125
2 1728400771032.9673 1728400771039.7607 6.79345703125 9.7607421875
1 1728400771046.697 1728400771131.8528 85.15576171875 90.852783203125
500 1728400766347.4407 1728400771229.2314 4881.790771484375 4884.2314453125
500 1728400766437.292 1728400771342.006 4904.714111328125 4908.006103515625
15 1728400771235.4082 1728400771429.6096 194.201416015625 197.609619140625
40 1728400771346.9465 1728400771928.0889 581.142333984375 584.0888671875
150 1728400771934.5896 1728400775143.4138 3208.82421875 3213.413818359375
25 1728400775149.4902 1728400775432.7986 283.308349609375 285.798583984375
15 1728400775437.8584 1728400775635.2617 197.4033203125 200.26171875
700 1728400771139.3994 1728400778339.5854 7200.18603515625 7202.58544921875
1000 1728400769344.3508 1728400779238.989 9894.63818359375 9896.989013671875
500 1728400775641.9114 1728400781238.6023 5596.69091796875 5600.602294921875
1000 1728400771434.1985 1728400781929.4338 10495.2353515625 10498.433837890625
50 1728400781244.129 1728400782033.0088 788.8798828125 792.0087890625
350 1728400778344.6519 1728400782331.196 3986.544189453125 3989.196044921875
15 1728400782342.2654 1728400782637.5024 295.237060546875 304.50244140625
40 1728400782038.0771 1728400782732.5217 694.444580078125 697.521728515625
50 1728400781934.7576 1728400782734.9546 800.197021484375 802.95458984375
50 1728400782645.4204 1728400783128.8914 483.470947265625 485.891357421875
2000 1728400764144.2437 1728400784528.624 20384.38037109375 20387.6240234375
40 1728400784542.8916 1728400785140.5747 597.68310546875 609.57470703125
2 1728400785151.7627 1728400785232.6318 80.869140625 89.6318359375
200 1728400783133.727 1728400785240.9487 2107.2216796875 2109.94873046875
25 1728400785246.1719 1728400785531.6204 285.448486328125 287.620361328125
2000 1728400740160.1707 1728400787740.8306 47580.659912109375 47603.83056640625
2000 1728400740449.2737 1728400787838.1926 47388.9189453125 47392.192626953125
200 1728400785536.616 1728400787841.4753 2304.859375 2307.475341796875
5 1728400787846.61 1728400787937.542 90.931884765625 94.5419921875
250 1728400785238.3406 1728400788134.0452 2895.70458984375 2899.045166015625
15 1728400787942.416 1728400788139.8875 197.471435546875 199.887451171875
2000 1728400741437.2996 1728400788433.5 46996.200439453125 46998.5
2000 1728400740754.0679 1728400788532.3215 47778.253662109375 47780.321533203125
100 1728400788144.7397 1728400789135.0032 990.263427734375 993.003173828125
1 1728400789140.2126 1728400789229.6885 89.475830078125 92.6884765625
1 1728400789235.3574 1728400789241.0647 5.707275390625 9.064697265625
5 1728400789245.6614 1728400789337.2634 91.60205078125 94.263427734375
50 1728400789342.0547 1728400790239.8 897.745361328125 900.800048828125
350 1728400787850.0593 1728400791733.1704 3883.111083984375 3891.17041015625
40 1728400791740.9792 1728400792534.1702 793.19091796875 796.170166015625
5 1728400792540.099 1728400792638.7378 98.638671875 101.73779296875
350 1728400788143.4636 1728400792642.8555 4499.391845703125 4505.85546875
5 1728400792644.6191 1728400792737.6208 93.001708984375 96.620849609375
350 1728400788537.942 1728400792742.9211 4204.979248046875 4207.921142578125
2 1728400792748.159 1728400792833.2766 85.11767578125 88.276611328125
5 1728400792742.6106 1728400792836.7258 94.115234375 96.725830078125
1 1728400792841.531 1728400792932.2634 90.732421875 94.263427734375
40 1728400792838.4094 1728400793330.3452 491.935791015625 495.34521484375
40 1728400792936.9602 1728400793338.6626 401.702392578125 404.66259765625
100 1728400792648.055 1728400793640.1577 992.102783203125 995.15771484375
4000 1728400755542.2983 1728400794241.8596 38699.561279296875 38702.859619140625
100 1728400793344.2222 1728400794531.2224 1187.000244140625 1190.222412109375
50 1728400794536.2673 1728400795338.7014 802.43408203125 804.701416015625
150 1728400793645.7708 1728400795636.205 1990.434326171875 1993.205078125
700 1728400788439.105 1728400796433.62 7994.51513671875 7996.6201171875
25 1728400796438.9946 1728400796837.4087 398.4140625 401.40869140625
250 1728400794246.97 1728400797638.0188 3391.048828125 3394.018798828125
2 1728400797643.9812 1728400797734.5518 90.570556640625 93.5517578125
200 1728400796842.5576 1728400799136.8416 2294.283935546875 2296.841552734375
4000 1728400757936.9272 1728400799729.7212 41792.7939453125 41796.72119140625
50 1728400799142.3022 1728400800039.2566 896.954345703125 900.256591796875
25 1728400800044.8423 1728400800337.544 292.70166015625 295.5439453125
5 1728400800343.3687 1728400800437.9163 94.547607421875 97.916259765625
2 1728400800443.0522 1728400800532.802 89.749755859375 92.802001953125
100 1728400800537.6492 1728400801542.5957 1004.946533203125 1007.595703125
2000 1728400782737.0112 1728400805230.5964 22493.585205078125 22496.596435546875
5 1728400805236.3093 1728400805332.111 95.8017578125 99.111083984375
1000 1728400795641.2869 1728400807435.2158 11793.928955078125 11796.2158203125
200 1728400805337.418 1728400807833.5308 2496.11279296875 2499.53076171875
50 1728400807845.1243 1728400808431.2075 586.083251953125 595.20751953125
150 1728400808438.5488 1728400810329.1035 1890.5546875 1893.103515625
700 1728400801547.8818 1728400810342.5122 8794.63037109375 8797.51220703125
50 1728400810352.965 1728400810842.1628 489.19775390625 492.162841796875
30 1728400810849.4355 1728400811233.0215 383.5859375 389.021484375
1000 1728400799735.267 1728400811237.7358 11502.46875 11505.73583984375
500 1728400807443.6562 1728400813332.9153 5889.259033203125 5894.915283203125
250 1728400810335.722 1728400813335.698 2999.97607421875 3003.697998046875
1 1728400813341.922 1728400813432.3313 90.4091796875 93.331298828125
2000 1728400790245.101 1728400813445.1453 23200.044189453125 23203.145263671875
2 1728400813450.2808 1728400813533.8555 83.57470703125 86.85546875
30 1728400813342.8323 1728400813732.895 390.062744140625 393.89501953125
25 1728400813538.7937 1728400813831.9438 293.150146484375 295.94384765625
250 1728400811242.922 1728400814132.6218 2889.69970703125 2892.621826171875
30 1728400813836.7214 1728400814136.5647 299.84326171875 302.564697265625
4000 1728400770038.8818 1728400814337.0073 44298.12548828125 44301.00732421875
2000 1728400793337.628 1728400816829.9373 23492.309326171875 23497.937255859375
350 1728400814138.07 1728400818241.1956 4103.12548828125 4106.195556640625
350 1728400814341.5144 1728400818441.0005 4099.486083984375 4102.00048828125
100 1728400818246.248 1728400819234.806 988.557861328125 991.805908203125
500 1728400814141.315 1728400820128.6252 5987.310302734375 5989.625244140625
150 1728400820133.8765 1728400821541.9805 1408.10400390625 1410.98046875
250 1728400819240.2688 1728400822436.743 3196.47412109375 3199.742919921875
25 1728400822441.9011 1728400822738.2078 296.306640625 299.207763671875
2 1728400822742.6584 1728400822832.94 90.281494140625 92.93994140625
500 1728400818447.5007 1728400824138.9363 5691.435546875 5694.936279296875
1000 1728400813436.5886 1728400824629.9487 11193.360107421875 11195.94873046875
250 1728400821548.0476 1728400824634.6047 3086.55712890625 3089.604736328125
4000 1728400782739.9705 1728400828341.8743 45601.90380859375 45604.874267578125
50 1728400828347.627 1728400828836.573 488.946044921875 491.572998046875
8000 1728400747534.9084 1728400830337.6104 82802.70190429688 82805.6103515625
2 1728400830344.6572 1728400830433.5217 88.864501953125 91.521728515625
700 1728400824145.4065 1728400832641.3826 8495.97607421875 8499.382568359375
2000 1728400811240.292 1728400833841.4993 22601.207275390625 22604.499267578125
5 1728400833846.667 1728400833937.008 90.341064453125 93.008056640625
1000 1728400822837.6843 1728400833943.1028 11105.41845703125 11108.102783203125
150 1728400832647.2468 1728400834131.7524 1484.505615234375 1487.75244140625
5 1728400834136.7842 1728400834232.778 95.993896484375 98.778076171875
25 1728400833948.2488 1728400834239.4404 291.191650390625 294.4404296875
5 1728400834244.0422 1728400834429.1812 185.138916015625 188.18115234375
100 1728400833944.6423 1728400835538.7217 1594.079345703125 1599.7216796875
1000 1728400824635.1091 1728400836028.7095 11393.600341796875 11396.70947265625
350 1728400834434.4844 1728400838633.4683 4198.98388671875 4202.46826171875
2000 1728400816835.1807 1728400839239.8418 22404.6611328125 22407.841796875
150 1728400838638.8484 1728400840540.418 1901.569580078125 1904.41796875
4000 1728400795344.8337 1728400842931.4211 47586.58740234375 47590.421142578125
15 1728400842938.889 1728400843137.5051 198.6162109375 201.505126953125
350 1728400840547.1157 1728400844534.7734 3987.65771484375 3992.7734375
500 1728400839245.3765 1728400845433.5305 6188.154052734375 6191.530517578125
8000 1728400757938.7334 1728400845542.3604 87603.626953125 87606.3603515625
4000 1728400797740.3242 1728400845839.01 48098.685791015625 48102.010009765625
1 1728400845848.6877 1728400845932.3345 83.646728515625 86.33447265625
250 1728400843142.4788 1728400846037.2397 2894.760986328125 2897.23974609375
50 1728400845548.3157 1728400846043.2573 494.941650390625 498.25732421875
1 1728400846048.6345 1728400846132.2434 83.60888671875 86.243408203125
1 1728400846137.944 1728400846231.5542 93.610107421875 97.55419921875
100 1728400846236.6123 1728400847732.1035 1495.4912109375 1499.103515625
2000 1728400824639.655 1728400847732.181 23092.52587890625 23095.180908203125
8000 1728400760243.8062 1728400848336.7766 88092.97045898438 88095.77661132812
350 1728400845937.3975 1728400850236.731 4299.33349609375 4301.73095703125
3 1728400850242.0698 1728400850335.7148 93.64501953125 96.71484375
1 1728400850340.566 1728400850432.7974 92.2314453125 94.79736328125
250 1728400847739.4358 1728400850829.6208 3090.18505859375 3094.620849609375
50 1728400850437.6362 1728400850930.36 492.723876953125 495.360107421875
50 1728400850837.0166 1728400851333.288 496.271484375 499.2880859375
2000 1728400830438.3477 1728400853230.0818 22791.734130859375 22795.081787109375
150 1728400851339.1807 1728400853335.576 1996.395263671875 1999.575927734375
700 1728400845440.6907 1728400853533.6047 8092.9140625 8097.604736328125
25 1728400853341.1274 1728400853630.0825 288.955078125 292.08251953125
5 1728400853634.9568 1728400853733.8306 98.873779296875 101.83056640625
50 1728400853235.2432 1728400853735.9387 500.695556640625 502.938720703125
250 1728400850935.617 1728400853831.128 2895.510986328125 2898.1279296875
15 1728400853836.2278 1728400854028.7744 192.546630859375 194.7744140625
1000 1728400844541.182 1728400856034.231 11493.049072265625 11496.23095703125
3 1728400856039.5674 1728400856132.4236 92.856201171875 95.423583984375
150 1728400856137.3516 1728400858031.8682 1894.5166015625 1896.8681640625
2 1728400858039.7905 1728400858133.8433 94.052734375 99.84326171875
2 1728400858140.0671 1728400858233.165 93.097900390625 96.1650390625
1 1728400858237.912 1728400858243.5364 5.624267578125 8.536376953125
2000 1728400835548.1091 1728400858335.1975 22787.08837890625 22790.197509765625
1 1728400858341.5264 1728400858432.0654 90.5390625 94.0654296875
15 1728400858438.5615 1728400858638.7646 200.203125 204.7646484375
1 1728400858649.0498 1728400858731.9536 82.90380859375 85.95361328125
1000 1728400847737.1184 1728400858731.9565 10994.838134765625 10997.95654296875
500 1728400853740.6255 1728400859238.8906 5498.26513671875 5500.890625
8000 1728400740139.1902 1728400859330.9941 119191.80395507812 119197.994140625
3 1728400859336.2522 1728400859433.4036 97.1513671875 99.403564453125
500 1728400854033.4338 1728400859831.006 5797.572265625 5800.006103515625
250 1728400858248.1265 1728400861036.2454 2788.118896484375 2791.245361328125
2 1728400861041.644 1728400861134.6208 92.976806640625 95.620849609375
150 1728400859437.7688 1728400861236.9714 1799.20263671875 1801.971435546875
4000 1728400813743.6904 1728400861832.8655 48089.175048828125 48096.865478515625
30 1728400861838.2705 1728400862529.0698 690.79931640625 694.06982421875
500 1728400858737.854 1728400864834.307 6096.452880859375 6099.306884765625
5 1728400864845.528 1728400865032.2332 186.705078125 189.233154296875
250 1728400862535.1208 1728400865537.9536 3002.832763671875 3005.95361328125
350 1728400861242.8037 1728400865542.9028 4300.09912109375 4302.90283203125
25 1728400865550.6306 1728400865836.964 286.33349609375 291.964111328125
30 1728400865543.4065 1728400865842.5557 299.149169921875 302.5556640625
150 1728400865842.4185 1728400867742.5078 1900.08935546875 1902.5078125
1000 1728400858737.06 1728400870528.0176 11790.95751953125 11794.017578125
2000 1728400846043.6743 1728400870531.197 24487.522705078125 24492.197021484375
3 1728400870542.717 1728400870635.527 92.81005859375 95.527099609375
1 1728400870640.6584 1728400870730.5396 89.881103515625 92.53955078125
500 1728400865038.998 1728400870929.6514 5890.6533203125 5895.6513671875
2000 1728400848342.1694 1728400871234.4053 22892.23583984375 22895.4052734375
150 1728400870735.9883 1728400872640.6055 1904.6171875 1907.60546875
15 1728400872646.8096 1728400872838.827 192.017333984375 195.826904296875
50 1728400872844.112 1728400873429.96 585.847900390625 588.9599609375
8000 1728400779244.2942 1728400873832.7314 94588.43725585938 94591.7314453125
25 1728400873842.5447 1728400874136.7358 294.191162109375 296.73583984375
700 1728400865847.5752 1728400874234.7876 8387.21240234375 8389.78759765625
350 1728400870935.2336 1728400875143.5388 4208.30517578125 4211.538818359375
700 1728400867748.0112 1728400875733.717 7985.705810546875 7988.717041015625
2000 1728400853738.1797 1728400876731.0322 22992.8525390625 22995.0322265625
500 1728400871239.704 1728400877236.6926 5996.988525390625 5999.692626953125
4000 1728400828843.3672 1728400877331.1333 48487.76611328125 48492.13330078125
50 1728400877337.1785 1728400877933.4685 596.2900390625 599.468505859375
50 1728400877940.3672 1728400878438.6387 498.271484375 502.638671875
40 1728400878444.3137 1728400878838.9893 394.675537109375 396.9892578125
8000 1728400787748.381 1728400879430.3574 91681.97631835938 91684.357421875
15 1728400879436.035 1728400879840.306 404.27099609375 407.305908203125
250 1728400877241.9382 1728400880135.71 2893.771728515625 2896.7099609375
500 1728400874239.8022 1728400880333.1482 6093.345947265625 6096.148193359375
4000 1728400834237.4316 1728400880442.3538 46204.922119140625 46207.353759765625
40 1728400880140.7695 1728400880630.6902 489.920654296875 492.690185546875
1000 1728400870533.1218 1728400882032.9854 11499.863525390625 11502.9853515625
25 1728400882039.37 1728400882633.3042 593.93408203125 598.30419921875
2000 1728400859243.7695 1728400882641.4172 23397.647705078125 23400.417236328125
4000 1728400836035.8315 1728400882936.8145 46900.98291015625 46903.814453125
2 1728400882942.3757 1728400883034.6565 92.28076171875 95.656494140625
700 1728400874144.9265 1728400883038.445 8893.5185546875 8899.445068359375
5 1728400883039.216 1728400883134.9211 95.705078125 98.921142578125
100 1728400882646.8137 1728400883636.353 989.539306640625 992.35302734375
2000 1728400859836.7983 1728400883640.1787 23803.38037109375 23806.1787109375
3 1728400883647.7512 1728400883735.5151 87.763916015625 96.51513671875
350 1728400879845.72 1728400883739.4587 3893.73876953125 3896.458740234375
700 1728400875739.697 1728400883943.4656 8203.7685546875 8207.465576171875
30 1728400883748.3196 1728400884137.6443 389.32470703125 395.644287109375
3 1728400884142.4338 1728400884236.1497 93.7158203125 96.149658203125
2000 1728400861139.3054 1728400884632.114 23492.80859375 23496.114013671875
250 1728400882639.2605 1728400885535.705 2896.444580078125 2899.705078125
2 1728400885541.2747 1728400885633.8955 92.620849609375 95.8955078125
350 1728400883042.692 1728400887436.214 4393.522216796875 4396.214111328125
1 1728400887441.7034 1728400887532.602 90.898681640625 93.60205078125
250 1728400884240.5159 1728400887628.9402 3388.42431640625 3390.940185546875
3 1728400887633.5303 1728400887642.2156 8.685302734375 11.215576171875
15 1728400887646.8157 1728400887837.3179 190.502197265625 193.31787109375
40 1728400887537.5493 1728400887936.7104 399.1611328125 401.71044921875
1000 1728400876736.265 1728400888536.6204 11800.35546875 11803.620361328125
100 1728400887941.8953 1728400889030.3164 1088.421142578125 1091.31640625
500 1728400883741.1763 1728400889830.5217 6089.345458984375 6093.521728515625
500 1728400883949.514 1728400890329.5667 6380.052734375 6383.566650390625
1000 1728400878844.5574 1728400890835.7197 11991.162353515625 11994.7197265625
1 1728400890841.4927 1728400890934.3062 92.8134765625 96.30615234375
700 1728400883139.6602 1728400891232.4597 8092.799560546875 8095.459716796875
25 1728400890938.9067 1728400891236.25 297.34326171875 300.25
1000 1728400880338.706 1728400892129.858 11791.15185546875 11794.85791015625
200 1728400889836.7776 1728400892432.0242 2595.24658203125 2598.024169921875
1000 1728400880447.848 1728400892439.015 11991.1669921875 11994.014892578125
50 1728400892136.468 1728400892838.4817 702.013671875 705.481689453125
350 1728400889035.747 1728400893332.5881 4296.841064453125 4299.588134765625
50 1728400893337.956 1728400893836.9116 498.95556640625 501.91162109375
150 1728400892437.2822 1728400893942.2568 1504.974609375 1508.2568359375
350 1728400890335.4277 1728400894132.6907 3797.262939453125 3800.690673828125
350 1728400892445.665 1728400896430.4453 3984.7802734375 3987.4453125
2000 1728400873435.1057 1728400896539.2878 23104.18212890625 23107.287841796875
100 1728400896544.0273 1728400898033.028 1489.000732421875 1491.028076171875
350 1728400893842.2073 1728400898038.501 4196.293701171875 4199.5009765625
150 1728400896436.2664 1728400898434.506 1998.23974609375 2001.506103515625
40 1728400898038.155 1728400898437.1848 399.02978515625 402.184814453125
500 1728400892844.4526 1728400898438.9685 5594.515869140625 5597.968505859375
1 1728400898443.1519 1728400898531.636 88.484130859375 91.635986328125
2000 1728400875148.6804 1728400898629.0889 23480.408447265625 23483.0888671875
25 1728400898536.9902 1728400898831.6655 294.67529296875 297.66552734375
700 1728400891241.5447 1728400899136.3254 7894.78076171875 7897.325439453125
1000 1728400887843.06 1728400899240.8462 11397.7861328125 11400.84619140625
3 1728400899245.724 1728400899335.753 90.02880859375 92.7529296875
150 1728400899141.333 1728400901038.5935 1897.260498046875 1900.593505859375
200 1728400898836.7249 1728400901231.5195 2394.794677734375 2397.51953125
200 1728400899340.5042 1728400901637.3108 2296.806640625 2299.310791015625
700 1728400893947.8193 1728400902430.484 8482.66455078125 8485.48388671875
100 1728400901044.0613 1728400902431.252 1387.190673828125 1390.251953125
1000 1728400891238.2556 1728400902936.6304 11698.374755859375 11701.63037109375
2000 1728400880636.0862 1728400903929.6084 23293.522216796875 23296.6083984375
15 1728400903935.0376 1728400904131.017 195.9794921875 199.01708984375
50 1728400904135.6887 1728400904933.2778 797.589111328125 800.27783203125
1000 1728400894137.916 1728400905743.5156 11605.599609375 11608.515625
50 1728400905749.068 1728400906329.2617 580.193603515625 583.26171875
700 1728400898634.3926 1728400906628.828 7994.435302734375 7997.827880859375
2000 1728400883649.4 1728400906733.9731 23084.5732421875 23087.97314453125
2 1728400906738.9626 1728400906833.6377 94.675048828125 97.6376953125
50 1728400906839.0576 1728400907743.1 904.04248046875 907.10009765625
100 1728400906335.1292 1728400907840.2507 1505.12158203125 1508.250732421875
25 1728400907846.1033 1728400908144.9634 298.860107421875 301.96337890625
50 1728400907748.3364 1728400908339.3801 591.043701171875 594.380126953125
500 1728400902437.598 1728400908533.835 6096.237060546875 6099.8349609375
40 1728400908344.5505 1728400908829.9204 485.369873046875 487.92041015625
25 1728400908835.2148 1728400909131.2205 296.005615234375 299.220458984375
2 1728400909136.3127 1728400909228.0771 91.764404296875 95.0771484375
700 1728400901236.7253 1728400909335.1008 8098.37548828125 8101.100830078125
3 1728400909340.2986 1728400909435.8594 95.560791015625 97.859375
150 1728400908540.7493 1728400910530.8293 1990.080078125 1992.829345703125
150 1728400909233.053 1728400911228.7578 1995.704833984375 1998.7578125
150 1728400909440.9749 1728400911341.1978 1900.222900390625 1903.19775390625
2000 1728400888541.6902 1728400911933.8928 23392.20263671875 23394.892822265625
100 1728400911940.4734 1728400913334.4832 1394.009765625 1397.483154296875
2 1728400913340.1992 1728400913432.206 92.0068359375 95.2060546875
700 1728400904938.3438 1728400913443.3296 8504.98583984375 8507.32958984375
100 1728400913437.1396 1728400914733.0225 1295.8828125 1299.0224609375
1 1728400914738.3635 1728400914833.667 95.303466796875 98.6669921875
350 1728400911346.5994 1728400915834.0317 4487.432373046875 4490.03173828125
5 1728400915841.3665 1728400915939.6472 98.28076171875 102.647216796875
250 1728400913448.9595 1728400916429.3533 2980.393798828125 2983.353271484375
700 1728400908150.2468 1728400916632.7888 8482.5419921875 8485.788818359375
2 1728400916637.7314 1728400916734.898 97.16650390625 99.89794921875
2 1728400916739.7114 1728400916929.52 189.80859375 192.52001953125
5 1728400916934.441 1728400917133.091 198.650146484375 202.091064453125
500 1728400911234.2488 1728400917645.8682 6411.619384765625 6414.8681640625
25 1728400917651.2952 1728400917942.5662 291.27099609375 294.566162109375
150 1728400915948.0234 1728400918036.1194 2088.095947265625 2091.119384765625
2000 1728400898043.4663 1728400921831.9512 23788.48486328125 23790.951171875
2000 1728400906634.1628 1728400931437.412 24803.249267578125 24806.412109375
25 1728400931449.8918 1728400931836.659 386.76708984375 389.658935546875
2000 1728400916434.6099 1728400941037.0808 24602.470947265625 24605.080810546875
30 1728400941042.4905 1728400941428.907 386.41650390625 388.906982421875
30 1728400941437.1812 1728400942036.0376 598.8564453125 605.03759765625
2000 1728400917947.063 1728400942535.3933 24588.330322265625 24591.393310546875
2000 1728400918041.5312 1728400942541.6033 24500.072021484375 24502.603271484375
1 1728400942541.7883 1728400942630.1235 88.335205078125 93.12353515625
3 1728400942548.5896 1728400942640.383 91.79345703125 96.383056640625
150 1728400942646.2295 1728400944133.3013 1487.07177734375 1489.30126953125
2 1728400944139.023 1728400944231.6555 92.632568359375 95.655517578125
200 1728400942047.434 1728400944241.768 2194.333984375 2202.76806640625
200 1728400942637.7236 1728400944933.051 2295.327392578125 2300.051025390625
150 1728400944945.6084 1728400946536.4534 1590.844970703125 1600.453369140625
40 1728400946543.9219 1728400947431.843 887.921142578125 891.843017578125
100 1728400947437.146 1728400948533.059 1095.9130859375 1099.05908203125
8000 1728400853539.108 1728400948635.0938 95095.98583984375 95099.09375
350 1728400944237.93 1728400948641.1375 4403.20751953125 4407.137451171875
2000 1728400931841.3035 1728400955939.016 24097.712646484375 24100.01611328125
1 1728400955952.1638 1728400956032.324 80.16015625 90.323974609375
4000 1728400910536.2852 1728400958646.9011 48110.615966796875 48113.901123046875
2 1728400958652.394 1728400958733.3464 80.952392578125 84.346435546875
200 1728400958738.6838 1728400961242.0823 2503.3984375 2506.082275390625
4000 1728400914838.2163 1728400963935.9348 49097.718505859375 49100.934814453125
250 1728400961248.9639 1728400964439.0378 3190.073974609375 3194.037841796875
40 1728400964445.119 1728400965244.7068 799.587890625 802.706787109375
15 1728400965250.3486 1728400965439.7847 189.43603515625 191.78466796875
1 1728400965445.079 1728400965532.5657 87.486572265625 90.565673828125
25 1728400965539.6406 1728400965839.172 299.531494140625 305.172119140625
4000 1728400917138.181 1728400966732.1785 49593.99755859375 49597.178466796875
200 1728400966739.1147 1728400969236.1453 2497.030517578125 2500.145263671875
350 1728400965846.5168 1728400970342.715 4496.1982421875 4500.715087890625
500 1728400963943.9724 1728400970429.217 6485.24462890625 6488.217041015625
4000 1728400921837.1697 1728400970628.1018 48790.93212890625 48794.101806640625
100 1728400969243.5986 1728400970733.5461 1489.947509765625 1494.546142578125
2 1728400970741.859 1728400970832.8896 91.03076171875 95.8896484375
100 1728400970840.8362 1728400972330.2842 1489.447998046875 1494.2841796875
150 1728400970635.2803 1728400972643.1199 2007.839599609375 2012.119873046875
30 1728400972337.4146 1728400972743.5193 406.104736328125 409.519287109375
15 1728400972648.7498 1728400972840.1729 191.423095703125 194.1728515625
200 1728400970350.6904 1728400972841.4893 2490.798828125 2493.4892578125
15 1728400972748.3003 1728400972940.633 192.332763671875 195.633056640625
2000 1728400948538.4128 1728400973027.654 24489.2412109375 24491.654052734375
